date,ticker,sector,open,high,low,close,volume,company,year,month,quarter,week,month_name,yearmonth,daily_return,52w_high,52w_low,pct_from_52w_high,ma_30,volatility_30d
2023-07-20,ABL.KA,Banking,47.85,47.85,47.19,47.19,20000,ABL,2023,7,3,29,Jul,2023-07,-0.00568900126422256,49.84,37.61,-5.32,45.364333333333335,0.019087433036983254
2023-07-21,ABL.KA,Banking,46.54,48.52,46.52,47.32,77000,ABL,2023,7,3,29,Jul,2023-07,0.0027548209366392573,49.84,37.61,-5.06,45.45733333333333,0.019083558778810104
2023-07-24,ABL.KA,Banking,47.35,47.35,47.19,47.35,13500,ABL,2023,7,3,30,Jul,2023-07,0.000633981403212136,49.84,37.61,-5.0,45.57366666666667,0.01880761194458851
2023-07-25,ABL.KA,Banking,48.85,48.85,47.52,47.61,19500,ABL,2023,7,3,30,Jul,2023-07,0.005491024287222812,49.84,37.61,-4.47,45.67633333333333,0.018666755004086558
2023-07-26,ABL.KA,Banking,47.22,47.68,47.19,47.31,8000,ABL,2023,7,3,30,Jul,2023-07,-0.006301197227473132,49.84,37.61,-5.08,45.769,0.01873001409178173
2023-07-27,ABL.KA,Banking,47.31,47.31,47.31,47.31,0,ABL,2023,7,3,30,Jul,2023-07,0.0,49.84,37.61,-5.08,45.861666666666665,0.01873001409178173
2023-07-28,ABL.KA,Banking,47.31,47.31,47.31,47.31,0,ABL,2023,7,3,30,Jul,2023-07,0.0,49.84,37.61,-5.08,45.95466666666667,0.018729061419758868
2023-07-31,ABL.KA,Banking,47.2,47.94,47.19,47.52,24000,ABL,2023,7,3,31,Jul,2023-07,0.00443880786303108,49.84,37.61,-4.65,46.03433333333334,0.018608801342956803
2023-08-01,ABL.KA,Banking,47.19,48.02,47.19,47.87,10500,ABL,2023,8,3,31,Aug,2023-08,0.007365319865319853,49.84,37.61,-3.95,46.178999999999995,0.01723764714781849
2023-08-02,ABL.KA,Banking,47.88,48.52,47.66,48.23,29500,ABL,2023,8,3,31,Aug,2023-08,0.007520367662419147,49.84,37.61,-3.23,46.33566666666666,0.01724247050401112
2023-08-03,ABL.KA,Banking,47.86,47.92,47.52,47.52,18500,ABL,2023,8,3,31,Aug,2023-08,-0.01472112792867497,49.84,37.61,-4.65,46.46633333333333,0.017561165247857287
2023-08-04,ABL.KA,Banking,47.2,47.39,47.2,47.34,5000,ABL,2023,8,3,31,Aug,2023-08,-0.0037878787878787845,49.84,37.61,-5.02,46.592999999999996,0.01758748685364132
2023-08-07,ABL.KA,Banking,48.16,48.16,47.19,47.19,38000,ABL,2023,8,3,32,Aug,2023-08,-0.003168567807351197,49.84,37.61,-5.32,46.714666666666666,0.017615244668003228
2023-08-08,ABL.KA,Banking,47.19,47.19,46.53,46.65,16500,ABL,2023,8,3,32,Aug,2023-08,-0.011443102352193257,49.84,37.61,-6.4,46.785333333333334,0.017387450223847474
2023-08-09,ABL.KA,Banking,47.19,48.08,47.19,47.52,19000,ABL,2023,8,3,32,Aug,2023-08,0.01864951768488754,49.84,37.61,-4.65,46.885,0.017656064339208685
2023-08-10,ABL.KA,Banking,48.84,48.84,47.19,47.19,1500,ABL,2023,8,3,32,Aug,2023-08,-0.006944444444444531,49.84,37.61,-5.32,46.97366666666667,0.017732842788484318
2023-08-11,ABL.KA,Banking,48.88,48.88,46.53,47.32,1500,ABL,2023,8,3,32,Aug,2023-08,0.0027548209366392573,49.84,37.61,-5.06,47.06666666666667,0.017728803963165427
2023-08-14,ABL.KA,Banking,47.32,47.32,47.32,47.32,0,ABL,2023,8,3,33,Aug,2023-08,0.0,49.84,37.61,-5.06,47.13699999999999,0.01755831028088214
2023-08-15,ABL.KA,Banking,47.25,47.25,47.19,47.19,12000,ABL,2023,8,3,33,Aug,2023-08,-0.0027472527472528485,49.84,37.61,-5.32,47.224666666666664,0.017318579184706404
2023-08-16,ABL.KA,Banking,47.19,47.19,47.19,47.19,0,ABL,2023,8,3,33,Aug,2023-08,0.0,49.84,37.61,-5.32,47.30466666666667,0.017312298855511513
2023-08-17,ABL.KA,Banking,47.85,47.85,46.85,47.19,16500,ABL,2023,8,3,33,Aug,2023-08,0.0,49.84,37.61,-5.32,47.36566666666666,0.0171929719836167
2023-08-18,ABL.KA,Banking,47.19,47.85,46.52,47.35,14000,ABL,2023,8,3,33,Aug,2023-08,0.0033905488450944876,49.84,37.61,-5.0,47.429,0.01719636875479619
2023-08-21,ABL.KA,Banking,46.85,48.14,46.85,46.85,18500,ABL,2023,8,3,34,Aug,2023-08,-0.010559662090813049,49.84,37.61,-6.0,47.373333333333335,0.011972172251265168
2023-08-22,ABL.KA,Banking,47.18,47.19,46.52,46.52,104500,ABL,2023,8,3,34,Aug,2023-08,-0.007043756670224055,49.84,37.61,-6.66,47.342666666666666,0.011350953103379455
2023-08-23,ABL.KA,Banking,46.53,46.59,46.52,46.52,289500,ABL,2023,8,3,34,Aug,2023-08,0.0,49.84,37.61,-6.66,47.28733333333333,0.010933415275170956
2023-08-24,ABL.KA,Banking,47.05,47.16,46.52,46.53,52500,ABL,2023,8,3,34,Aug,2023-08,0.0002149613069646339,49.84,37.61,-6.64,47.29200000000001,0.008555698295839739
2023-08-25,ABL.KA,Banking,46.85,47.52,46.52,47.01,188500,ABL,2023,8,3,34,Aug,2023-08,0.010315925209542165,49.84,37.61,-5.68,47.28600000000001,0.008162370249264295
2023-08-28,ABL.KA,Banking,48.32,48.32,47.54,47.88,69000,ABL,2023,8,3,35,Aug,2023-08,0.01850670070197835,49.84,37.61,-3.93,47.275999999999996,0.007952028970263255
2023-08-29,ABL.KA,Banking,47.54,47.88,47.54,47.54,256000,ABL,2023,8,3,35,Aug,2023-08,-0.007101086048454497,49.84,37.61,-4.61,47.276666666666664,0.0076507262200201055
2023-08-30,ABL.KA,Banking,47.54,47.57,47.54,47.54,77500,ABL,2023,8,3,35,Aug,2023-08,0.0,49.84,37.61,-4.61,47.27933333333333,0.007646772398989339
2023-08-31,ABL.KA,Banking,47.54,47.88,47.54,47.88,62500,ABL,2023,8,3,35,Aug,2023-08,0.007151872107698853,49.84,37.61,-3.93,47.30233333333333,0.007671810019138604
2023-09-01,ABL.KA,Banking,48.23,48.23,47.54,47.54,300000,ABL,2023,9,3,35,Sep,2023-09,-0.007101086048454497,49.84,37.61,-4.61,47.309666666666665,0.007782697941437237
2023-09-04,ABL.KA,Banking,47.62,47.62,47.61,47.62,1000,ABL,2023,9,3,36,Sep,2023-09,0.0016827934371055342,49.84,37.61,-4.45,47.31866666666667,0.007787144209783587
2023-09-05,ABL.KA,Banking,50.18,50.18,47.54,47.54,2500,ABL,2023,9,3,36,Sep,2023-09,-0.0016799664006719173,50.18,37.61,-5.26,47.31633333333333,0.007729574763243592
2023-09-06,ABL.KA,Banking,48.57,48.57,48.23,48.57,3500,ABL,2023,9,3,36,Sep,2023-09,0.021665965502734474,50.18,37.61,-3.21,47.358333333333334,0.00858509737887493
2023-09-07,ABL.KA,Banking,48.23,48.23,47.54,47.6,3000,ABL,2023,9,3,36,Sep,2023-09,-0.019971175622812365,50.18,37.61,-5.14,47.368,0.009394409425327967
2023-09-08,ABL.KA,Banking,48.23,48.23,46.85,48.23,9000,ABL,2023,9,3,36,Sep,2023-09,0.013235294117647012,50.18,37.61,-3.89,47.398666666666664,0.009688613251788422
2023-09-11,ABL.KA,Banking,48.23,48.23,48.23,48.23,2000,ABL,2023,9,3,37,Sep,2023-09,0.0,50.18,37.61,-3.89,47.42233333333333,0.009663209282281185
2023-09-12,ABL.KA,Banking,48.23,48.23,48.23,48.23,1500,ABL,2023,9,3,37,Sep,2023-09,0.0,50.18,37.61,-3.89,47.434333333333335,0.009576987080408161
2023-09-13,ABL.KA,Banking,48.23,48.26,48.23,48.23,6500,ABL,2023,9,3,37,Sep,2023-09,0.0,50.18,37.61,-3.89,47.434333333333335,0.009479237644270257
2023-09-14,ABL.KA,Banking,48.23,48.23,48.23,48.23,5000,ABL,2023,9,3,37,Sep,2023-09,0.0,50.18,37.61,-3.89,47.458,0.009060356958606238
2023-09-15,ABL.KA,Banking,48.23,48.23,48.23,48.23,1500,ABL,2023,9,3,37,Sep,2023-09,0.0,50.18,37.61,-3.89,47.48766666666667,0.009024373364915694
2023-09-18,ABL.KA,Banking,48.23,48.23,48.23,48.23,0,ABL,2023,9,3,38,Sep,2023-09,0.0,50.18,37.61,-3.89,47.522333333333336,0.008996515376890205
2023-09-19,ABL.KA,Banking,48.23,48.24,48.23,48.24,6000,ABL,2023,9,3,38,Sep,2023-09,0.0002073398299813345,50.18,37.61,-3.87,47.57533333333333,0.008697818406819458
2023-09-20,ABL.KA,Banking,48.24,48.24,48.24,48.24,0,ABL,2023,9,3,38,Sep,2023-09,0.0,50.18,37.61,-3.87,47.599333333333334,0.008046338827798838
2023-09-21,ABL.KA,Banking,48.26,48.26,48.23,48.23,130000,ABL,2023,9,3,38,Sep,2023-09,-0.00020729684908804558,50.18,37.61,-3.89,47.634,0.00792353948834233
2023-09-22,ABL.KA,Banking,49.88,49.88,48.23,48.28,266000,ABL,2023,9,3,38,Sep,2023-09,0.0010366991499068945,50.18,37.61,-3.79,47.666000000000004,0.00791480710439339
2023-09-25,ABL.KA,Banking,48.23,48.91,48.23,48.91,81000,ABL,2023,9,3,39,Sep,2023-09,0.013048881524440725,50.18,37.61,-2.53,47.719,0.008227399219861774
2023-09-26,ABL.KA,Banking,48.98,48.98,48.24,48.24,1500,ABL,2023,9,3,39,Sep,2023-09,-0.013698630136986245,50.18,37.61,-3.87,47.754,0.008638280162715893
2023-09-27,ABL.KA,Banking,48.24,48.24,48.24,48.24,0,ABL,2023,9,3,39,Sep,2023-09,0.0,50.18,37.61,-3.87,47.788999999999994,0.008638280162715893
2023-09-28,ABL.KA,Banking,48.24,48.24,48.24,48.24,0,ABL,2023,9,3,39,Sep,2023-09,0.0,50.18,37.61,-3.87,47.824,0.008638280162715893
2023-09-29,ABL.KA,Banking,48.24,48.24,48.24,48.24,0,ABL,2023,9,3,39,Sep,2023-09,0.0,50.18,37.61,-3.87,47.85366666666666,0.008624979334613644
2023-10-02,ABL.KA,Banking,48.91,48.91,48.91,48.91,1500,ABL,2023,10,4,40,Oct,2023-10,0.01388888888888884,50.18,37.61,-2.53,47.922333333333334,0.00868346213226005
2023-10-03,ABL.KA,Banking,48.34,49.6,48.34,49.6,31000,ABL,2023,10,4,40,Oct,2023-10,0.014107544469433853,50.18,37.61,-1.16,48.025,0.008825726569688414
2023-10-04,ABL.KA,Banking,48.44,49.26,48.23,48.71,19500,ABL,2023,10,4,40,Oct,2023-10,-0.017943548387096775,50.18,37.61,-2.93,48.098,0.009556126728115472
2023-10-05,ABL.KA,Banking,48.85,48.85,48.85,48.85,500,ABL,2023,10,4,40,Oct,2023-10,0.002874153151303682,50.18,37.61,-2.65,48.175333333333334,0.009555374101818176
2023-10-06,ABL.KA,Banking,48.57,48.57,48.23,48.3,9500,ABL,2023,10,4,40,Oct,2023-10,-0.011258955987717645,50.18,37.61,-3.75,48.218333333333334,0.009692912385300555
2023-10-09,ABL.KA,Banking,48.23,48.43,48.23,48.33,2500,ABL,2023,10,4,41,Oct,2023-10,0.0006211180124224835,50.18,37.61,-3.69,48.233333333333334,0.00910809594785585
2023-10-10,ABL.KA,Banking,48.33,48.5,48.27,48.27,9000,ABL,2023,10,4,41,Oct,2023-10,-0.0012414649286156543,50.18,37.61,-3.81,48.257666666666665,0.009005001565232871
2023-10-11,ABL.KA,Banking,48.43,48.78,48.23,48.56,34000,ABL,2023,10,4,41,Oct,2023-10,0.006007872384503843,50.18,37.61,-3.23,48.291666666666664,0.009059053263565962
2023-10-12,ABL.KA,Banking,48.56,48.56,48.56,48.56,0,ABL,2023,10,4,41,Oct,2023-10,0.0,50.18,37.61,-3.23,48.31433333333334,0.008978451890679083
2023-10-13,ABL.KA,Banking,48.91,49.53,48.4,49.21,37500,ABL,2023,10,4,41,Oct,2023-10,0.013385502471169763,50.18,37.61,-1.93,48.37,0.009156983773672826
2023-10-16,ABL.KA,Banking,49.6,51.15,49.53,50.98,100500,ABL,2023,10,4,42,Oct,2023-10,0.035968299126193815,51.15,37.61,-0.33,48.48199999999999,0.011144234306417545
2023-10-17,ABL.KA,Banking,49.43,50.29,49.41,49.5,53000,ABL,2023,10,4,42,Oct,2023-10,-0.029030992546096424,51.15,37.61,-3.23,48.54733333333333,0.012518108295972002
2023-10-18,ABL.KA,Banking,49.26,49.26,48.57,48.74,55000,ABL,2023,10,4,42,Oct,2023-10,-0.015353535353535341,51.15,37.61,-4.71,48.553,0.012276125724645821
2023-10-19,ABL.KA,Banking,49.6,49.6,49.6,49.6,2000,ABL,2023,10,4,42,Oct,2023-10,0.01764464505539598,51.15,37.61,-3.03,48.619666666666674,0.012065169956309935
2023-10-20,ABL.KA,Banking,49.6,49.6,49.6,49.6,0,ABL,2023,10,4,42,Oct,2023-10,0.0,51.15,37.61,-3.03,48.665333333333336,0.011859330685368654
2023-10-23,ABL.KA,Banking,49.6,49.64,49.6,49.6,5000,ABL,2023,10,4,43,Oct,2023-10,0.0,51.15,37.61,-3.03,48.711000000000006,0.011859330685368654
2023-10-24,ABL.KA,Banking,49.6,50.26,49.6,50.26,2000,ABL,2023,10,4,43,Oct,2023-10,0.013306451612903114,51.15,37.61,-1.74,48.77866666666667,0.012067574910498594
2023-10-25,ABL.KA,Banking,48.96,50.98,48.96,50.98,30500,ABL,2023,10,4,43,Oct,2023-10,0.014325507361719003,51.15,37.61,-0.33,48.870333333333335,0.012289792438192018
2023-10-26,ABL.KA,Banking,50.98,50.98,50.98,50.98,4000,ABL,2023,10,4,43,Oct,2023-10,0.0,51.15,37.61,-0.33,48.961999999999996,0.012289792438192018
2023-10-27,ABL.KA,Banking,51.57,51.98,50.02,51.95,10500,ABL,2023,10,4,43,Oct,2023-10,0.01902706943899579,51.98,37.61,-0.06,49.086,0.012672147700883325
2023-10-30,ABL.KA,Banking,51.33,51.33,51.33,51.33,500,ABL,2023,10,4,44,Oct,2023-10,-0.011934552454283098,51.98,37.61,-1.25,49.18933333333334,0.012939700959146391
2023-10-31,ABL.KA,Banking,52.02,52.53,51.03,51.95,28500,ABL,2023,10,4,44,Oct,2023-10,0.012078706409507145,52.53,37.61,-1.1,49.312999999999995,0.013058918497091036
2023-11-01,ABL.KA,Banking,51.84,52.29,51.67,51.67,5000,ABL,2023,11,4,44,Nov,2023-11,-0.005389797882579428,52.53,37.61,-1.64,49.42733333333333,0.013132152597722511
2023-11-02,ABL.KA,Banking,51.33,51.67,51.33,51.67,3500,ABL,2023,11,4,44,Nov,2023-11,0.0,52.53,37.61,-1.64,49.542,0.013130801227740869
2023-11-03,ABL.KA,Banking,51.02,52.7,51.02,52.26,20500,ABL,2023,11,4,44,Nov,2023-11,0.011418618153667515,52.7,37.61,-0.83,49.67466666666667,0.01323054366628519
2023-11-06,ABL.KA,Banking,52.36,53.0,52.36,53.0,2500,ABL,2023,11,4,45,Nov,2023-11,0.014159969383850113,53.0,37.61,0.0,49.81100000000001,0.013261947886869001
2023-11-07,ABL.KA,Banking,52.73,52.73,52.01,52.72,8500,ABL,2023,11,4,45,Nov,2023-11,-0.005283018867924594,53.0,37.61,-0.53,49.96033333333334,0.0129878591998181
2023-11-08,ABL.KA,Banking,52.72,54.05,52.72,53.8,15500,ABL,2023,11,4,45,Nov,2023-11,0.020485584218512765,54.05,37.61,-0.46,50.14566666666667,0.01335551614153297
2023-11-09,ABL.KA,Banking,53.8,53.8,53.8,53.8,0,ABL,2023,11,4,45,Nov,2023-11,0.0,54.05,37.61,-0.46,50.331,0.01335551614153297
2023-11-10,ABL.KA,Banking,54.52,55.23,54.52,55.05,24500,ABL,2023,11,4,45,Nov,2023-11,0.02323420074349447,55.23,37.61,-0.33,50.558,0.01379815938666146
2023-11-13,ABL.KA,Banking,55.95,56.31,55.59,55.59,26000,ABL,2023,11,4,46,Nov,2023-11,0.009809264305177257,56.31,37.61,-1.28,50.78066666666667,0.013722365172394953
2023-11-14,ABL.KA,Banking,53.17,55.3,53.09,55.3,5500,ABL,2023,11,4,46,Nov,2023-11,-0.005216765605324802,56.31,37.61,-1.79,50.97066666666667,0.013702919053598692
2023-11-15,ABL.KA,Banking,55.41,56.31,53.16,53.8,51500,ABL,2023,11,4,46,Nov,2023-11,-0.027124773960216952,56.31,37.61,-4.46,51.14033333333334,0.014293316965589224
2023-11-16,ABL.KA,Banking,53.84,57.84,53.8,56.61,200000,ABL,2023,11,4,46,Nov,2023-11,0.05223048327137558,57.84,37.61,-2.13,51.398999999999994,0.01684198168081498
2023-11-17,ABL.KA,Banking,57.1,57.96,55.3,55.3,14000,ABL,2023,11,4,46,Nov,2023-11,-0.023140787846670285,57.96,37.61,-4.59,51.632333333333335,0.017370449780138186
2023-11-20,ABL.KA,Banking,54.52,55.91,54.52,55.91,1500,ABL,2023,11,4,47,Nov,2023-11,0.01103074141048821,57.96,37.61,-3.54,51.885,0.017390816859028765
2023-11-21,ABL.KA,Banking,54.26,57.23,54.26,57.23,2000,ABL,2023,11,4,47,Nov,2023-11,0.023609372205330104,57.96,37.61,-1.26,52.18366666666667,0.01767219138865238
2023-11-22,ABL.KA,Banking,54.73,56.29,54.73,55.23,16500,ABL,2023,11,4,47,Nov,2023-11,-0.034946706272933725,57.96,37.61,-4.71,52.406,0.019176703997136006
2023-11-23,ABL.KA,Banking,56.42,58.82,55.3,58.82,525500,ABL,2023,11,4,47,Nov,2023-11,0.06500090530508795,58.82,37.61,0.0,52.748,0.022102400561103398
2023-11-24,ABL.KA,Banking,55.31,58.82,55.31,57.03,43000,ABL,2023,11,4,47,Nov,2023-11,-0.03043182590955451,58.82,37.61,-3.04,53.00866666666666,0.02306816196514597
2023-11-27,ABL.KA,Banking,57.38,58.64,56.49,58.37,106500,ABL,2023,11,4,48,Nov,2023-11,0.02349640540066633,58.82,37.61,-0.77,53.255,0.02260188676619259
2023-11-28,ABL.KA,Banking,59.0,60.97,58.82,59.1,122000,ABL,2023,11,4,48,Nov,2023-11,0.012506424533150762,60.97,37.61,-3.07,53.575,0.021714931419052907
2023-11-29,ABL.KA,Banking,59.53,61.69,57.38,61.01,162500,ABL,2023,11,4,48,Nov,2023-11,0.03231810490693743,61.69,37.61,-1.1,53.984,0.021830924482990392
2023-11-30,ABL.KA,Banking,62.05,62.05,59.54,60.24,5000,ABL,2023,11,4,48,Nov,2023-11,-0.012620881822651975,62.05,37.61,-2.92,54.33866666666666,0.022055609547103863
2023-12-01,ABL.KA,Banking,60.54,61.69,60.54,61.26,32000,ABL,2023,12,4,48,Dec,2023-12,0.016932270916334646,62.05,37.61,-1.27,54.727333333333334,0.022094022593379774
2023-12-04,ABL.KA,Banking,61.33,62.41,60.61,61.44,141500,ABL,2023,12,4,49,Dec,2023-12,0.002938295788442735,62.41,37.61,-1.55,55.12199999999999,0.022067060168921675
2023-12-05,ABL.KA,Banking,59.62,60.97,59.61,60.78,15500,ABL,2023,12,4,49,Dec,2023-12,-0.0107421875,62.41,37.61,-2.61,55.47266666666666,0.022280642845916757
2023-12-06,ABL.KA,Banking,60.34,61.34,60.25,60.5,10500,ABL,2023,12,4,49,Dec,2023-12,-0.0046067785455742305,62.41,37.61,-3.06,55.78999999999999,0.022322136472466156
2023-12-07,ABL.KA,Banking,61.4,63.8,60.5,63.47,69500,ABL,2023,12,4,49,Dec,2023-12,0.049090909090909074,63.8,37.61,-0.52,56.20633333333333,0.023631038319158425
2023-12-08,ABL.KA,Banking,64.48,65.28,63.23,64.92,70500,ABL,2023,12,4,49,Dec,2023-12,0.022845438789979466,65.28,37.61,-0.55,56.63866666666667,0.023704888692119258
2023-12-11,ABL.KA,Banking,64.56,65.28,63.84,64.32,34000,ABL,2023,12,4,50,Dec,2023-12,-0.009242144177449285,65.28,37.61,-1.47,57.071666666666665,0.023632878514984593
2023-12-12,ABL.KA,Banking,63.45,63.85,61.72,63.26,48500,ABL,2023,12,4,50,Dec,2023-12,-0.016480099502487522,65.28,37.61,-3.09,57.44866666666667,0.024027098417341276
2023-12-13,ABL.KA,Banking,63.77,63.84,61.69,61.85,26000,ABL,2023,12,4,50,Dec,2023-12,-0.022288966171356228,65.28,37.61,-5.25,57.788,0.024517354220128
2023-12-14,ABL.KA,Banking,62.41,62.41,62.41,62.41,78000,ABL,2023,12,4,50,Dec,2023-12,0.009054163298302331,65.28,37.61,-4.4,58.145999999999994,0.024492850986436807
2023-12-15,ABL.KA,Banking,62.4,62.41,61.47,61.78,13500,ABL,2023,12,4,50,Dec,2023-12,-0.01009453613203004,65.28,37.61,-5.36,58.46333333333333,0.02466129589174444
2023-12-18,ABL.KA,Banking,61.75,62.89,61.69,62.18,13000,ABL,2023,12,4,51,Dec,2023-12,0.0064745872450631126,65.28,37.61,-4.75,58.76933333333333,0.024612231184596225
2023-12-19,ABL.KA,Banking,61.33,61.68,59.18,60.97,14500,ABL,2023,12,4,51,Dec,2023-12,-0.019459633322611802,65.28,37.61,-6.6,59.044333333333334,0.024962546702870902
2023-12-20,ABL.KA,Banking,58.5,59.82,58.46,59.22,9000,ABL,2023,12,4,51,Dec,2023-12,-0.028702640642939148,65.28,37.61,-9.28,59.225,0.02552985629952377
2023-12-21,ABL.KA,Banking,58.89,58.9,58.89,58.9,1000,ABL,2023,12,4,51,Dec,2023-12,-0.005403579871664954,65.28,37.61,-9.77,59.394999999999996,0.02557453885928042
2023-12-22,ABL.KA,Banking,60.23,60.25,57.74,59.2,25000,ABL,2023,12,4,51,Dec,2023-12,0.005093378607810006,65.28,37.61,-9.31,59.53333333333333,0.02530082556123056
2023-12-25,ABL.KA,Banking,59.2,59.2,59.2,59.2,0,ABL,2023,12,4,52,Dec,2023-12,0.0,65.28,37.61,-9.31,59.653666666666666,0.025269560244293554
2023-12-26,ABL.KA,Banking,58.8,58.81,58.8,58.81,1000,ABL,2023,12,4,52,Dec,2023-12,-0.0065878378378378954,65.28,37.61,-9.91,59.77066666666666,0.025285053453129307
2023-12-27,ABL.KA,Banking,57.75,59.54,57.38,59.53,14000,ABL,2023,12,4,52,Dec,2023-12,0.012242815847644861,65.28,37.61,-8.81,59.961666666666666,0.024717352581346864
2023-12-28,ABL.KA,Banking,60.97,60.97,58.83,60.2,14500,ABL,2023,12,4,52,Dec,2023-12,0.011254829497732155,65.28,37.61,-7.78,60.08133333333333,0.02301496005221234
2023-12-29,ABL.KA,Banking,59.54,60.25,59.54,59.54,4500,ABL,2023,12,4,52,Dec,2023-12,-0.0109634551495017,65.28,37.61,-8.79,60.22266666666666,0.022655281911672098
2024-01-01,ABL.KA,Banking,59.54,60.97,59.54,60.22,19000,ABL,2024,1,1,1,Jan,2024-01,0.011420893516963293,65.28,37.61,-7.75,60.36633333333334,0.02266033414164202
2024-01-02,ABL.KA,Banking,60.18,60.89,59.76,60.61,6000,ABL,2024,1,1,1,Jan,2024-01,0.006476253736300341,65.28,37.61,-7.15,60.479000000000006,0.022329285819362263
2024-01-03,ABL.KA,Banking,59.9,60.61,59.54,59.9,26000,ABL,2024,1,1,1,Jan,2024-01,-0.011714238574492719,65.28,37.61,-8.24,60.63466666666667,0.021380992059497953
2024-01-04,ABL.KA,Banking,59.54,59.54,59.46,59.46,2500,ABL,2024,1,1,1,Jan,2024-01,-0.007345575959933237,65.28,37.61,-8.92,60.656,0.017941602317045547
2024-01-05,ABL.KA,Banking,59.68,60.25,59.18,60.25,6500,ABL,2024,1,1,1,Jan,2024-01,0.013286242852337704,65.28,37.61,-7.71,60.763333333333335,0.0170968751538358
2024-01-08,ABL.KA,Banking,60.83,60.85,59.9,59.9,13000,ABL,2024,1,1,2,Jan,2024-01,-0.0058091286307053736,65.28,37.61,-8.24,60.81433333333334,0.016656205134027685
2024-01-09,ABL.KA,Banking,60.25,60.25,59.93,60.25,2500,ABL,2024,1,1,2,Jan,2024-01,0.005843071786310494,65.28,37.61,-7.71,60.85266666666667,0.016541449499233786
2024-01-10,ABL.KA,Banking,58.53,60.61,58.53,60.61,2500,ABL,2024,1,1,2,Jan,2024-01,0.005975103734439768,65.28,37.61,-7.15,60.839333333333336,0.015473935611847284
2024-01-11,ABL.KA,Banking,59.9,60.25,59.9,60.25,7000,ABL,2024,1,1,2,Jan,2024-01,-0.0059396139250949,65.28,37.61,-7.71,60.839666666666666,0.015335037500533583
2024-01-12,ABL.KA,Banking,59.97,60.4,59.9,60.18,17000,ABL,2024,1,1,2,Jan,2024-01,-0.001161825726141097,65.28,37.61,-7.81,60.80366666666667,0.01500316331146342
2024-01-15,ABL.KA,Banking,59.61,60.25,59.18,59.9,18500,ABL,2024,1,1,3,Jan,2024-01,-0.004652708541043604,65.28,37.61,-8.24,60.75233333333333,0.015007451398797602
2024-01-16,ABL.KA,Banking,59.57,60.82,59.54,59.9,6500,ABL,2024,1,1,3,Jan,2024-01,0.0,65.28,37.61,-8.24,60.723,0.014888200322596638
2024-01-17,ABL.KA,Banking,59.9,60.18,59.9,60.18,2000,ABL,2024,1,1,3,Jan,2024-01,0.004674457429048484,65.28,37.61,-7.81,60.71233333333334,0.014893766590127817
2024-01-18,ABL.KA,Banking,59.9,60.97,59.75,60.89,20500,ABL,2024,1,1,3,Jan,2024-01,0.011797939514788913,65.28,37.61,-6.72,60.626333333333335,0.011905611486545495
2024-01-19,ABL.KA,Banking,59.93,60.97,59.93,60.87,4000,ABL,2024,1,1,3,Jan,2024-01,-0.00032846115946794097,65.28,37.61,-6.76,60.49133333333334,0.011001529921163445
2024-01-22,ABL.KA,Banking,59.9,60.62,59.9,60.25,7000,ABL,2024,1,1,4,Jan,2024-01,-0.010185641531131884,65.28,37.61,-7.71,60.35566666666667,0.011024018032065614
2024-01-23,ABL.KA,Banking,59.9,60.97,59.9,60.97,4500,ABL,2024,1,1,4,Jan,2024-01,0.011950207468879759,65.28,37.61,-6.6,60.279333333333334,0.010968626280147335
2024-01-24,ABL.KA,Banking,60.26,62.39,60.26,61.54,63000,ABL,2024,1,1,4,Jan,2024-01,0.009348860095128808,65.28,37.61,-5.73,60.269000000000005,0.010372825671630732
2024-01-25,ABL.KA,Banking,61.69,61.69,61.69,61.69,500,ABL,2024,1,1,4,Jan,2024-01,0.0024374390640233834,65.28,37.61,-5.5,60.245,0.010240637781509859
2024-01-26,ABL.KA,Banking,62.69,63.41,61.14,62.76,66000,ABL,2024,1,1,4,Jan,2024-01,0.017344788458421245,65.28,37.61,-3.86,60.27766666666666,0.010559388796937809
2024-01-29,ABL.KA,Banking,62.76,62.76,62.76,62.76,0,ABL,2024,1,1,5,Jan,2024-01,0.0,65.28,37.61,-3.86,60.297,0.010500736446903672
2024-01-30,ABL.KA,Banking,60.33,61.69,60.33,61.68,16000,ABL,2024,1,1,5,Jan,2024-01,-0.017208413001912004,65.28,37.61,-5.51,60.32066666666666,0.010361312409494878
2024-01-31,ABL.KA,Banking,61.69,62.05,61.69,61.69,9000,ABL,2024,1,1,5,Jan,2024-01,0.0001621271076523989,65.28,37.61,-5.5,60.403,0.008781775098521042
2024-02-01,ABL.KA,Banking,63.09,63.12,61.33,61.33,3000,ABL,2024,2,1,5,Feb,2024-02,-0.005835629761711814,65.28,37.61,-6.05,60.484,0.008793664035026643
2024-02-02,ABL.KA,Banking,61.69,62.39,61.69,61.69,4000,ABL,2024,2,1,5,Feb,2024-02,0.005869884232838629,65.28,37.61,-5.5,60.567,0.00880608716579389
2024-02-06,ABL.KA,Banking,63.12,63.84,63.12,63.84,12500,ABL,2024,2,1,6,Feb,2024-02,0.034851677743556575,65.28,37.61,-2.21,60.721666666666664,0.010707097195526505
2024-02-07,ABL.KA,Banking,63.48,64.49,63.48,64.43,11500,ABL,2024,2,1,6,Feb,2024-02,0.009241854636591551,65.28,37.61,-1.3,60.909,0.010629823324910307
